original_name,original_url,POWO_accepted,POWO_name,Names equal?,POWO_rank,POWO_url,POWO_url_full
Epilobium obscurum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2790799,TRUE,Epilobium capense,FALSE,Species,/taxon/urn:lsid:ipni.org:names:611704-1,
Epilobium obscurum fo. crassicaule,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2932048,not found,not found,FALSE,not found,not found,
Epilobium palustre,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2790841,TRUE,Epilobium palustre,TRUE,Species,/taxon/urn:lsid:ipni.org:names:612155-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:612155-1
Epilobium palustre var. lapponicum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3284071,TRUE,Epilobium palustre,FALSE,Species,/taxon/urn:lsid:ipni.org:names:612155-1,
Epilobium x persicinum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2790904,TRUE,Epilobium × persicinum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:612184-1,
Equisetum hyemale var. schleicheri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3270045,TRUE,Equisetum × moorei,FALSE,Species,/taxon/urn:lsid:ipni.org:names:92994-2,
Equisetum palustre,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3137127,TRUE,Equisetum palustre,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30039890-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30039890-2
Equisetum palustre var. polystachion,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3234821,FALSE,Equisetum palustre var. polystachion,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3234821-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3234821-4
Equisetum telmateia var. serotinum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3269934,TRUE,Equisetum × font-queri,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77178337-1,
Equisetum x font-queri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3137146,TRUE,Equisetum × font-queri,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77178337-1,
Equisetum x moorei,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3137156,TRUE,Equisetum × moorei,FALSE,Species,/taxon/urn:lsid:ipni.org:names:92994-2,
Erica tetralix,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2794578,TRUE,Platanthera,FALSE,Genus,/taxon/urn:lsid:ipni.org:names:331266-2,
Erigeron canadensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2926303,TRUE,Erigeron canadensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:203653-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:203653-1
Eriophorum angustifolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:244512,TRUE,Eriophorum angustifolium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:307335-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:307335-1
Eriophorum angustifolium subsp. angustifolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:244513,TRUE,Eriophorum angustifolium subsp. angustifolium,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77168867-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77168867-1
Eriophorum angustifolium var. minus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:341358,TRUE,Eriophorum angustifolium subsp. angustifolium,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77168867-1,
Erodium cicutarium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2798183,TRUE,Erodium cicutarium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:372219-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:372219-1
Erodium cicutarium fo. praecox,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3279237,not found,not found,FALSE,not found,not found,
Erodium cicutarium var. immaculatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2870213,TRUE,Erodium cicutarium,FALSE,Species,/taxon/urn:lsid:ipni.org:names:372219-1,
Erysimum cheiranthoides,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2799902,TRUE,Erysimum cheiranthoides,TRUE,Species,/taxon/urn:lsid:ipni.org:names:307231-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:307231-2
Erythraea pulchella,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2800708,TRUE,Centaurium pulchellum subsp. pulchellum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77228886-1,
Erythraea pulchella var. albiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3234772,TRUE,Centaurium pulchellum var. altaicum,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77249659-1,
Erythraea pulchella var. ramosissima,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2926019,TRUE,Centaurium pulchellum subsp. pulchellum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77228886-1,
Erythroxylum coffeifolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2801336,FALSE,Erythroxylum coffeifolium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:336925-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:336925-1
Erythroxylum pyrifolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2801628,TRUE,Erythroxylum pyrifolium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:544137-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:544137-1
Eulalia zebrina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475628,FALSE,Eulalia zebrina,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77240858-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77240858-1
Euphorbia esula subsp. esula,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:79572,TRUE,Euphorbia esula subsp. esula,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77168338-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77168338-1
Euphorbia esula subsp. pinifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:527904,TRUE,Euphorbia esula subsp. esula,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77168338-1,
Euphorbia stricta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:82351,TRUE,Euphorbia stricta,TRUE,Species,/taxon/urn:lsid:ipni.org:names:348373-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:348373-1
Euphrasia odontites  serotinus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3249420,not found,not found,FALSE,not found,not found,
Euphrasia officinalis subsp. pratensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910574,TRUE,Euphrasia officinalis subsp. pratensis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77251948-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77251948-1
Euphrasia officinalis var. minor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2926524,TRUE,Euphrasia officinalis subsp. pratensis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77251948-1,
Exochaenium clavatum subsp. stella-palustre,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3002145,TRUE,Exochaenium clavatum subsp. stella-palustre,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77145973-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77145973-1
Fagonia olivieri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2807245,FALSE,Fagonia olivieri,TRUE,Species,/taxon/urn:lsid:ipni.org:names:873206-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:873206-1
Festuca cinerea subsp. pallens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414806,TRUE,Festuca pallens,FALSE,Species,/taxon/urn:lsid:ipni.org:names:403217-1,
Festuca duriuscula var. glauca,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:540600,TRUE,Festuca glauca,FALSE,Species,/taxon/urn:lsid:ipni.org:names:20008857-1,
Festuca elatior subvar. pseudololiacea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415101,FALSE,Festuca elatior subvar. pseudololiacea,TRUE,Subvariety,/taxon/urn:lsid:ipni.org:names:415101-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415101-4
Festuca glauca,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415250,TRUE,Festuca rubra,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30010036-2,
Festuca halleri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415330,TRUE,Festuca rubra,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30010036-2,
Festuca heteromalla,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415361,TRUE,Festuca heteromalla,TRUE,Species,/taxon/urn:lsid:ipni.org:names:402846-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:402846-1
Festuca loliacea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415589,TRUE,Lolium × elongatum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77165041-1,
Festuca ovina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415853,TRUE,Scilla verna,FALSE,Species,/taxon/urn:lsid:ipni.org:names:541086-1,
Festuca ovina var. halleri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:416059,TRUE,Festuca halleri,FALSE,Species,/taxon/urn:lsid:ipni.org:names:402826-1,
Festuca ovina var. vaginata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471390,TRUE,Festuca vaginata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:403691-1,
Festuca ovina var. vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477950,TRUE,Festuca ovina,FALSE,Species,/taxon/urn:lsid:ipni.org:names:403212-1,
Festuca pallens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:416153,TRUE,Festuca pallens,TRUE,Species,/taxon/urn:lsid:ipni.org:names:403217-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:403217-1
Festuca rubra,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:416502,TRUE,Festuca rubra,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30010036-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30010036-2
Festuca rubra subvar. arenaria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:416579,TRUE,Festuca rubra,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30010036-2,
Festuca rubra subvar.iety grandiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:416587,not found,not found,FALSE,not found,not found,
Festuca rubra var. elatior,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:540825,TRUE,Festuca heteromalla,FALSE,Species,/taxon/urn:lsid:ipni.org:names:402846-1,
Festuca vaginata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:417056,TRUE,Festuca scabra,FALSE,Species,/taxon/urn:lsid:ipni.org:names:403482-1,
Ficus palmata subsp. palmata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3264494,TRUE,Ficus palmata subsp. palmata,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77230787-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230787-1
Fragaria collina fo. magnusiana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948700,not found,not found,FALSE,not found,not found,
Fragaria moschata subsp. moschata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3297345,TRUE,Fragaria moschata subsp. moschata,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:3297345-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3297345-4
Fragaria moschata subvar. rubriflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948804,TRUE,Fragaria moschata subsp. moschata,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:3297345-4,
Fragaria vesca,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948952,TRUE,Fragaria vesca,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30074127-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30074127-2
Fragaria viridis subsp. viridis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3265894,TRUE,Fragaria viridis subsp. viridis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77231331-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231331-1
Fritillaria meleagris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:306743,TRUE,Fritillaria meleagris,TRUE,Species,/taxon/urn:lsid:ipni.org:names:535213-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:535213-1
Fumaria capreolata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2815328,TRUE,Fumaria capreolata,TRUE,Species,/taxon/urn:lsid:ipni.org:names:672920-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:672920-1
Fumaria capreolata subsp. capreolata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3270704,TRUE,Fumaria capreolata subsp. capreolata,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77253861-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77253861-1
Fumaria capreolata var. albiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929448,TRUE,Fumaria capreolata subsp. capreolata,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77253861-1,
Fumaria capreolata var. speciosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2915936,TRUE,Fumaria capreolata subsp. capreolata,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77253861-1,
Fumaria densiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2815356,TRUE,Fumaria densiflora,TRUE,Species,/taxon/urn:lsid:ipni.org:names:672941-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:672941-1
Fumaria officinalis subsp. officinalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3264565,TRUE,Fumaria officinalis subsp. officinalis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:74952-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74952-3
Fumaria officinalis var. media,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928385,TRUE,Fumaria officinalis subsp. officinalis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:74952-3,
Fumaria officinalis var. pycnantha,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3249540,TRUE,Fumaria officinalis subsp. officinalis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:74952-3,
Fumaria parviflora subvar. schrammii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2815529,TRUE,Fumaria vaillantii var. schrammii,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77251045-1,
Fumaria vaillantii var. schrammii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2815624,TRUE,Fumaria vaillantii var. schrammii,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77251045-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77251045-1
Gaertnera luteocarpa subsp. sinoensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496889,TRUE,Gaertnera luteocarpa subsp. sinoensis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77147377-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77147377-1
Gaertnera rubra,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496853,TRUE,Gaertnera rubra,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77145057-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77145057-1
Galeopsis angustifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85331,TRUE,Galeopsis angustifolia,TRUE,Species,/taxon/urn:lsid:ipni.org:names:447028-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:447028-1
Galeopsis ladanum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85385,TRUE,Galeopsis ladanum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:447083-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:447083-1
Galeopsis ladanum subsp. ladanum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:460115,TRUE,Galeopsis ladanum subsp. ladanum,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172230-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172230-1
Galeopsis ladanum var. latifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342231,TRUE,Galeopsis ladanum subsp. ladanum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172230-1,
Galeopsis segetum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85432,TRUE,Galeopsis segetum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:20002432-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20002432-1
Galeopsis villosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85455,TRUE,Galeopsis segetum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:20002432-1,
Genista monspessulana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2819400,TRUE,Genista monspessulana,TRUE,Species,/taxon/urn:lsid:ipni.org:names:496189-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496189-1
Genista pilosa subsp. pilosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3256625,TRUE,Genista pilosa subsp. pilosa,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77223134-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223134-1
Genista pilosa var. sylvatica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928389,FALSE,Genista pilosa var. sylvatica,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:2928389-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928389-4
Genista tinctoria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2819641,TRUE,Genista tinctoria,TRUE,Species,/taxon/urn:lsid:ipni.org:names:496408-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496408-1
Genista tinctoria subsp. tinctoria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3256635,TRUE,Genista tinctoria subsp. tinctoria,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77222993-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77222993-1
Genista tinctoria var. elata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3249583,TRUE,Genista tinctoria subsp. tinctoria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77222993-1,
Genista tinctoria var. prostrata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2819652,TRUE,Genista tinctoria subsp. tinctoria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77222993-1,
Gentiana campestris subsp. baltica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2820153,TRUE,Gentianella campestris subsp. baltica,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:881028-1,
Gentiana germanica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2820551,TRUE,Gentianella germanica,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77068284-1,
Gentiana pneumonanthe,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2821191,TRUE,Gentiana pneumonanthe,TRUE,Species,/taxon/urn:lsid:ipni.org:names:368687-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:368687-1
Gentianella campestris subsp. baltica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2821977,TRUE,Gentianella campestris subsp. baltica,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:881028-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:881028-1
Gentianella germanica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2822091,TRUE,Gentianella germanica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77068284-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77068284-1
Geranium cinereum subsp. subcaulescens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823057,TRUE,Geranium subcaulescens,FALSE,Species,/taxon/urn:lsid:ipni.org:names:373704-1,
Geranium pratense,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823842,TRUE,Geranium pratense,TRUE,Species,/taxon/urn:lsid:ipni.org:names:322493-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:322493-2
Geranium pratense var. albiflorum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3279626,TRUE,Geranium pratense,FALSE,Species,/taxon/urn:lsid:ipni.org:names:322493-2,
Geranium purpureum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823884,TRUE,Arum cylindraceum subsp. pitsyllianum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77119469-1,
Geranium robertianum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823970,TRUE,Geranium robertianum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:109269-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:109269-2
